Dummy_Name,Biological_Name
gene_12524,OR4D10
gene_12525,OR4D11
gene_12526,OR4D1
gene_12527,OR4D2
gene_12528,OR4D5
gene_12529,OR4D6
gene_12530,OR4D9
gene_12531,OR4E2
gene_12532,OR4F15
gene_12533,OR4F17
gene_12534,OR4F21
gene_12535,OR4F29
gene_12536,OR4F4
gene_12537,OR4F5
gene_12538,OR4F6
gene_12539,OR4K13
gene_12540,OR4K14
gene_12541,OR4K15
gene_12542,OR4K17
gene_12543,OR4K1
gene_12544,OR4K2
gene_12545,OR4K5
gene_12546,OR4L1
gene_12547,OR4M1
gene_12548,OR4M2
gene_12549,OR4N2
gene_12550,OR4N3P
gene_12551,OR4N4
gene_12552,OR4N5
gene_12553,OR4P4
gene_12554,OR4Q3
gene_12555,OR4S1
gene_12556,OR4S2
gene_12557,OR4X1
gene_12558,OR4X2
gene_12559,OR51A2
gene_12560,OR51A4
gene_12561,OR51A7
gene_12562,OR51B2
gene_12563,OR51B4
gene_12564,OR51B5
gene_12565,OR51B6
gene_12566,OR51D1
gene_12567,OR51E1
gene_12568,OR51E2
gene_12569,OR51F1
gene_12570,OR51F2
gene_12571,OR51G1
gene_12572,OR51G2
gene_12573,OR51I1
gene_12574,OR51I2
gene_12575,OR51L1
gene_12576,OR51M1
gene_12577,OR51Q1
gene_12578,OR51S1
gene_12579,OR51T1
gene_12580,OR51V1
gene_12581,OR52A1
gene_12582,OR52A4
gene_12583,OR52A5
gene_12584,OR52B2
gene_12585,OR52B4
gene_12586,OR52B6
gene_12587,OR52D1
gene_12588,OR52E2
gene_12589,OR52E4
gene_12590,OR52E6
gene_12591,OR52E8
gene_12592,OR52H1
gene_12593,OR52I1
gene_12594,OR52I2
gene_12595,OR52J3
gene_12596,OR52K1
gene_12597,OR52K2
gene_12598,OR52L1
gene_12599,OR52M1
gene_12600,OR52N1
gene_12601,OR52N2
gene_12602,OR52N4
gene_12603,OR52N5
gene_12604,OR52R1
gene_12605,OR52W1
gene_12606,OR56A1
gene_12607,OR56A3
gene_12608,OR56A4
gene_12609,OR56A5
gene_12610,OR56B1
gene_12611,OR56B4
gene_12612,OR5A1
gene_12613,OR5A2
gene_12614,OR5AC2
gene_12615,OR5AK2
gene_12616,OR5AN1
gene_12617,OR5AP2
gene_12618,OR5AR1
gene_12619,OR5AS1
gene_12620,OR5AU1
gene_12621,OR5B12
gene_12622,OR5B17
gene_12623,OR5B21
gene_12624,OR5B2
gene_12625,OR5B3
gene_12626,OR5C1
gene_12627,OR5D13
gene_12628,OR5D14
gene_12629,OR5D16
gene_12630,OR5D18
gene_12631,OR5E1P
gene_12632,OR5F1
gene_12633,OR5H14
gene_12634,OR5H15
gene_12635,OR5H1
gene_12636,OR5H2
gene_12637,OR5H6
gene_12638,OR5I1
gene_12639,OR5J2
gene_12640,OR5K1
gene_12641,OR5K2
gene_12642,OR5K3
gene_12643,OR5K4
gene_12644,OR5L1
gene_12645,OR5L2
gene_12646,OR5M10
gene_12647,OR5M11
gene_12648,OR5M1
gene_12649,OR5M3
gene_12650,OR5M8
gene_12651,OR5M9
gene_12652,OR5P2
gene_12653,OR5P3
gene_12654,OR5R1
gene_12655,OR5T1
gene_12656,OR5T2
gene_12657,OR5T3
gene_12658,OR5V1
gene_12659,OR5W2
gene_12660,OR6A2
gene_12661,OR6B1
gene_12662,OR6B2
gene_12663,OR6B3
gene_12664,OR6C1
gene_12665,OR6C2
gene_12666,OR6C3
gene_12667,OR6C4
gene_12668,OR6C65
gene_12669,OR6C68
gene_12670,OR6C6
gene_12671,OR6C70
gene_12672,OR6C74
gene_12673,OR6C75
gene_12674,OR6C76
gene_12675,OR6F1
gene_12676,OR6K2
gene_12677,OR6K3
gene_12678,OR6K6
gene_12679,OR6M1
gene_12680,OR6N1
gene_12681,OR6N2
gene_12682,OR6P1
gene_12683,OR6Q1
gene_12684,OR6S1
gene_12685,OR6T1
gene_12686,OR6V1
gene_12687,OR6W1P
gene_12688,OR6X1
gene_12689,OR6Y1
gene_12690,OR7A10
gene_12691,OR7A17
gene_12692,OR7A5
gene_12693,OR7C1
gene_12694,OR7C2
gene_12695,OR7D2
gene_12696,OR7D4
gene_12697,OR7E156P
gene_12698,OR7E24
gene_12699,OR7E37P
gene_12700,OR7E5P
gene_12701,OR7E91P
gene_12702,OR7G1
gene_12703,OR7G2
gene_12704,OR7G3
gene_12705,OR8A1
gene_12706,OR8B12
gene_12707,OR8B2
gene_12708,OR8B3
gene_12709,OR8B4
gene_12710,OR8B8
gene_12711,OR8D1
gene_12712,OR8D2
gene_12713,OR8D4
gene_12714,OR8G2
gene_12715,OR8G5
gene_12716,OR8H1
gene_12717,OR8H2
gene_12718,OR8H3
gene_12719,OR8I2
gene_12720,OR8J1
gene_12721,OR8J3
gene_12722,OR8K1
gene_12723,OR8K3
gene_12724,OR8K5
gene_12725,OR8S1
gene_12726,OR8U1
gene_12727,OR9A2
gene_12728,OR9A4
gene_12729,OR9G4
gene_12730,OR9G9
gene_12731,OR9I1
gene_12732,OR9K2
gene_12733,OR9Q1
gene_12734,OR9Q2
gene_12735,ORAI1
gene_12736,ORAI2
gene_12737,ORAI3
gene_12738,ORAOV1
gene_12739,ORC1L
gene_12740,ORC2L
gene_12741,ORC3L
gene_12742,ORC4L
gene_12743,ORC5L
gene_12744,ORC6L
gene_12745,ORM1
gene_12746,ORM2
gene_12747,ORMDL1
gene_12748,ORMDL2
gene_12749,ORMDL3
gene_12750,OS9
gene_12751,OSBP2
gene_12752,OSBPL10
gene_12753,OSBPL11
gene_12754,OSBPL1A
gene_12755,OSBPL2
gene_12756,OSBPL3
gene_12757,OSBPL5
gene_12758,OSBPL6
gene_12759,OSBPL7
gene_12760,OSBPL8
gene_12761,OSBPL9
gene_12762,OSBP
gene_12763,OSCAR
gene_12764,OSCP1
gene_12765,OSGEPL1
gene_12766,OSGEP
gene_12767,OSGIN1
gene_12768,OSGIN2
gene_12769,OSMR
gene_12770,OSM
gene_12771,OSR1
gene_12772,OSR2
gene_12773,OST4
gene_12774,OSTBETA
gene_12775,OSTCL
gene_12776,OSTC
gene_12777,OSTF1
gene_12778,OSTM1
gene_12779,OSTN
gene_12780,OSTalpha
gene_12781,OTC
gene_12782,OTOA
gene_12783,OTOF
gene_12784,OTOL1
gene_12785,OTOP1
gene_12786,OTOP2
gene_12787,OTOP3
gene_12788,OTOR
gene_12789,OTOS
gene_12790,OTP
gene_12791,OTUB1
gene_12792,OTUB2
gene_12793,OTUD1
gene_12794,OTUD3
gene_12795,OTUD4
gene_12796,OTUD5
gene_12797,OTUD6A
gene_12798,OTUD6B
gene_12799,OTUD7A
gene_12800,OTUD7B
gene_12801,OTX1
gene_12802,OTX2
gene_12803,OVCA2
gene_12804,OVCH1
gene_12805,OVCH2
gene_12806,OVGP1
gene_12807,OVOL1
gene_12808,OVOL2
gene_12809,OXA1L
gene_12810,OXCT1
gene_12811,OXCT2
gene_12812,OXER1
gene_12813,OXGR1
gene_12814,OXNAD1
gene_12815,OXR1
gene_12816,OXSM
gene_12817,OXSR1
gene_12818,OXTR
gene_12819,OXT
gene_12820,P2RX1
gene_12821,P2RX2
gene_12822,P2RX3
gene_12823,P2RX4
gene_12824,P2RX5
gene_12825,P2RX6P
gene_12826,P2RX6
gene_12827,P2RX7
gene_12828,P2RY10
gene_12829,P2RY11
gene_12830,P2RY12
gene_12831,P2RY13
gene_12832,P2RY14
gene_12833,P2RY1
gene_12834,P2RY2
gene_12835,P2RY4
gene_12836,P2RY6
gene_12837,P2RY8
gene_12838,P4HA1
gene_12839,P4HA2
gene_12840,P4HA3
gene_12841,P4HB
gene_12842,P4HTM
gene_12843,P704P
gene_12844,PA2G4P4
gene_12845,PA2G4
gene_12846,PAAF1
gene_12847,PABPC1L2A
gene_12848,PABPC1L2B
gene_12849,PABPC1L
gene_12850,PABPC1P2
gene_12851,PABPC1
gene_12852,PABPC3
gene_12853,PABPC4L
gene_12854,PABPC4
gene_12855,PABPC5
gene_12856,PABPN1L
gene_12857,PABPN1
gene_12858,PACRGL
gene_12859,PACRG
gene_12860,PACS1
gene_12861,PACS2
gene_12862,PACSIN1
gene_12863,PACSIN2
gene_12864,PACSIN3
gene_12865,PADI1
gene_12866,PADI2
gene_12867,PADI3
gene_12868,PADI4
gene_12869,PADI6
gene_12870,PAEP
gene_12871,PAF1
gene_12872,PAFAH1B1
gene_12873,PAFAH1B2
gene_12874,PAFAH1B3
gene_12875,PAFAH2
gene_12876,PAG1
gene_12877,PAGE1
gene_12878,PAGE2B
gene_12879,PAGE2
gene_12880,PAGE3
gene_12881,PAGE4
gene_12882,PAGE5
gene_12883,PAH
gene_12884,PAICS
gene_12885,PAIP1
gene_12886,PAIP2B
gene_12887,PAIP2
gene_12888,PAK1IP1
gene_12889,PAK1
gene_12890,PAK2
gene_12891,PAK3
gene_12892,PAK4
gene_12893,PAK6
gene_12894,PAK7
gene_12895,PALB2
gene_12896,PALLD
gene_12897,PALM2-AKAP2
gene_12898,PALM2
gene_12899,PALM3
gene_12900,PALMD
gene_12901,PALM
gene_12902,PAMR1
gene_12903,PAM
gene_12904,PAN2
gene_12905,PAN3
gene_12906,PANK1
gene_12907,PANK2
gene_12908,PANK3
gene_12909,PANK4
gene_12910,PANX1
gene_12911,PANX2
gene_12912,PANX3
gene_12913,PAOX
gene_12914,PAPD4
gene_12915,PAPD5
gene_12916,PAPD7
gene_12917,PAPLN
gene_12918,PAPL
gene_12919,PAPOLA
gene_12920,PAPOLB
gene_12921,PAPOLG
gene_12922,PAPPA2
gene_12923,PAPPA
gene_12924,PAPSS1
gene_12925,PAPSS2
gene_12926,PAQR3
gene_12927,PAQR4
gene_12928,PAQR5
gene_12929,PAQR6
gene_12930,PAQR7
gene_12931,PAQR8
gene_12932,PAQR9
gene_12933,PAR-SN
gene_12934,PAR1
gene_12935,PAR4
gene_12936,PAR5
gene_12937,PARD3B
gene_12938,PARD3
gene_12939,PARD6A
gene_12940,PARD6B
gene_12941,PARD6G
gene_12942,PARG
gene_12943,PARK2
gene_12944,PARK7
gene_12945,PARL
gene_12946,PARM1
gene_12947,PARN
gene_12948,PARP10
gene_12949,PARP11
gene_12950,PARP12
gene_12951,PARP14
gene_12952,PARP15
gene_12953,PARP16
gene_12954,PARP1
gene_12955,PARP2
gene_12956,PARP3
gene_12957,PARP4
gene_12958,PARP6
gene_12959,PARP8
gene_12960,PARP9
gene_12961,PARS2
gene_12962,PART1
gene_12963,PARVA
gene_12964,PARVB
gene_12965,PARVG
gene_12966,PASD1
gene_12967,PASK
gene_12968,PATE1
gene_12969,PATE2
gene_12970,PATE3
gene_12971,PATE4
gene_12972,PATL1
gene_12973,PATL2
gene_12974,PATZ1
gene_12975,PAWR
gene_12976,PAX1
gene_12977,PAX2
gene_12978,PAX3
gene_12979,PAX4
gene_12980,PAX5
gene_12981,PAX6
gene_12982,PAX7
gene_12983,PAX8
gene_12984,PAX9
gene_12985,PAXIP1
gene_12986,PBK
gene_12987,PBLD
gene_12988,PBOV1
gene_12989,PBRM1
gene_12990,PBX1
gene_12991,PBX2
gene_12992,PBX3
gene_12993,PBX4
gene_12994,PBXIP1
gene_12995,PCA3
gene_12996,PCBD1
gene_12997,PCBD2
gene_12998,PCBP1
gene_12999,PCBP2
gene_13000,PCBP3
gene_13001,PCBP4
gene_13002,PCCA
gene_13003,PCCB
gene_13004,PCDH10
gene_13005,PCDH11X
gene_13006,PCDH11Y
gene_13007,PCDH12
gene_13008,PCDH15
gene_13009,PCDH17
gene_13010,PCDH18
gene_13011,PCDH19
gene_13012,PCDH1
gene_13013,PCDH20
gene_13014,PCDH7
gene_13015,PCDH8
gene_13016,PCDH9
gene_13017,PCDHA10
gene_13018,PCDHA11
gene_13019,PCDHA12
gene_13020,PCDHA13
gene_13021,PCDHA1
gene_13022,PCDHA2
gene_13023,PCDHA3
gene_13024,PCDHA4
gene_13025,PCDHA5
gene_13026,PCDHA6
gene_13027,PCDHA7
gene_13028,PCDHA8
gene_13029,PCDHA9
gene_13030,PCDHAC1
gene_13031,PCDHAC2
gene_13032,PCDHB10
gene_13033,PCDHB11
gene_13034,PCDHB12
gene_13035,PCDHB13
gene_13036,PCDHB14
gene_13037,PCDHB15
gene_13038,PCDHB16
gene_13039,PCDHB17
gene_13040,PCDHB18
gene_13041,PCDHB19P
gene_13042,PCDHB1
gene_13043,PCDHB2
gene_13044,PCDHB3
gene_13045,PCDHB4
gene_13046,PCDHB5
gene_13047,PCDHB6
gene_13048,PCDHB7
gene_13049,PCDHB8
gene_13050,PCDHB9
gene_13051,PCDHGA10
gene_13052,PCDHGA11
gene_13053,PCDHGA12
gene_13054,PCDHGA1
gene_13055,PCDHGA2
gene_13056,PCDHGA3
gene_13057,PCDHGA4
gene_13058,PCDHGA5
gene_13059,PCDHGA6
gene_13060,PCDHGA7
gene_13061,PCDHGA8
gene_13062,PCDHGA9
gene_13063,PCDHGB1
gene_13064,PCDHGB2
gene_13065,PCDHGB3
gene_13066,PCDHGB4
gene_13067,PCDHGB5
gene_13068,PCDHGB6
gene_13069,PCDHGB7
gene_13070,PCDHGB8P
gene_13071,PCDHGC3
gene_13072,PCDHGC4
gene_13073,PCDHGC5
gene_13074,PCDP1
gene_13075,PCF11
gene_13076,PCGEM1
gene_13077,PCGF1
gene_13078,PCGF2
gene_13079,PCGF3
gene_13080,PCGF5
gene_13081,PCGF6
gene_13082,PCID2
gene_13083,PCIF1
gene_13084,PCK1
gene_13085,PCK2
gene_13086,PCLO
gene_13087,PCM1
gene_13088,PCMT1
gene_13089,PCMTD1
gene_13090,PCMTD2
gene_13091,PCNAP1
gene_13092,PCNA
gene_13093,PCNP
gene_13094,PCNT
gene_13095,PCNXL2
gene_13096,PCNXL3
gene_13097,PCNX
gene_13098,PCOLCE2
gene_13099,PCOLCE
gene_13100,PCOTH
gene_13101,PCP2
gene_13102,PCP4L1
gene_13103,PCP4
gene_13104,PCSK1N
gene_13105,PCSK1
gene_13106,PCSK2
gene_13107,PCSK4
gene_13108,PCSK5
gene_13109,PCSK6
gene_13110,PCSK7
gene_13111,PCSK9
gene_13112,PCTP
gene_13113,PCYOX1L
gene_13114,PCYOX1
gene_13115,PCYT1A
gene_13116,PCYT1B
gene_13117,PCYT2
gene_13118,PC
gene_13119,PDAP1
gene_13120,PDCD10
gene_13121,PDCD11
gene_13122,PDCD1LG2
gene_13123,PDCD1
gene_13124,PDCD2L
gene_13125,PDCD2
gene_13126,PDCD4
gene_13127,PDCD5
gene_13128,PDCD6IP
gene_13129,PDCD6
gene_13130,PDCD7
gene_13131,PDCL2
gene_13132,PDCL3
gene_13133,PDCL
gene_13134,PDC
gene_13135,PDDC1
gene_13136,PDE10A
gene_13137,PDE11A
gene_13138,PDE12
gene_13139,PDE1A
gene_13140,PDE1B
gene_13141,PDE1C
gene_13142,PDE2A
gene_13143,PDE3A
gene_13144,PDE3B
gene_13145,PDE4A
gene_13146,PDE4B
gene_13147,PDE4C
gene_13148,PDE4DIP
gene_13149,PDE4D
gene_13150,PDE5A
gene_13151,PDE6A
gene_13152,PDE6B
gene_13153,PDE6C
gene_13154,PDE6D
gene_13155,PDE6G
gene_13156,PDE6H
gene_13157,PDE7A
gene_13158,PDE7B
gene_13159,PDE8A
gene_13160,PDE8B
gene_13161,PDE9A
gene_13162,PDF
gene_13163,PDGFA
gene_13164,PDGFB
gene_13165,PDGFC
gene_13166,PDGFD
gene_13167,PDGFRA
gene_13168,PDGFRB
gene_13169,PDGFRL
gene_13170,PDHA1
gene_13171,PDHA2
gene_13172,PDHB
gene_13173,PDHX
gene_13174,PDIA2
gene_13175,PDIA3P
gene_13176,PDIA3
gene_13177,PDIA4
gene_13178,PDIA5
gene_13179,PDIA6
gene_13180,PDIK1L
gene_13181,PDILT
gene_13182,PDK1
gene_13183,PDK2
gene_13184,PDK3
gene_13185,PDK4
gene_13186,PDLIM1
gene_13187,PDLIM2
gene_13188,PDLIM3
gene_13189,PDLIM4
gene_13190,PDLIM5
gene_13191,PDLIM7
gene_13192,PDP1
gene_13193,PDP2
gene_13194,PDPK1
gene_13195,PDPN
gene_13196,PDPR
gene_13197,PDRG1
gene_13198,PDS5A
gene_13199,PDS5B
gene_13200,PDSS1
gene_13201,PDSS2
gene_13202,PDX1
gene_13203,PDXDC1
gene_13204,PDXDC2
gene_13205,PDXK
gene_13206,PDXP
gene_13207,PDYN
gene_13208,PDZD11
gene_13209,PDZD2
gene_13210,PDZD3
gene_13211,PDZD4
gene_13212,PDZD7
gene_13213,PDZD8
gene_13214,PDZD9
gene_13215,PDZK1IP1
gene_13216,PDZK1P1
gene_13217,PDZK1
gene_13218,PDZRN3
gene_13219,PDZRN4
gene_13220,PEA15
gene_13221,PEAR1
gene_13222,PEBP1
gene_13223,PEBP4
gene_13224,PECAM1
gene_13225,PECI
gene_13226,PECR
gene_13227,PEF1
gene_13228,PEG10
gene_13229,PEG3AS
gene_13230,PEG3
gene_13231,PELI1
gene_13232,PELI2
gene_13233,PELI3
gene_13234,PELO
gene_13235,PELP1
gene_13236,PEMT
gene_13237,PENK
gene_13238,PEPD
gene_13239,PER1
gene_13240,PER2
gene_13241,PER3
gene_13242,PER4
gene_13243,PERP
gene_13244,PES1
gene_13245,PET112L
gene_13246,PEX10
gene_13247,PEX11A
gene_13248,PEX11B
gene_13249,PEX11G
gene_13250,PEX12
gene_13251,PEX13
gene_13252,PEX14
gene_13253,PEX16
gene_13254,PEX19
gene_13255,PEX1
gene_13256,PEX26
gene_13257,PEX2
gene_13258,PEX3
gene_13259,PEX5L
gene_13260,PEX5
gene_13261,PEX6
gene_13262,PEX7
gene_13263,PF4V1
gene_13264,PF4
gene_13265,PFAS
gene_13266,PFDN1
gene_13267,PFDN2
gene_13268,PFDN4
gene_13269,PFDN5
gene_13270,PFDN6
gene_13271,PFKFB1
gene_13272,PFKFB2
gene_13273,PFKFB3
gene_13274,PFKFB4
gene_13275,PFKL
gene_13276,PFKM
gene_13277,PFKP
gene_13278,PFN1
gene_13279,PFN2
gene_13280,PFN3
gene_13281,PFN4
gene_13282,PGA3
gene_13283,PGA4
gene_13284,PGA5
gene_13285,PGAM1
gene_13286,PGAM2
gene_13287,PGAM4
gene_13288,PGAM5
gene_13289,PGAP1
gene_13290,PGAP2
gene_13291,PGAP3
gene_13292,PGBD1
gene_13293,PGBD2
gene_13294,PGBD3
gene_13295,PGBD4
gene_13296,PGBD5
gene_13297,PGCP
gene_13298,PGC
gene_13299,PGD
gene_13300,PGF
gene_13301,PGGT1B
gene_13302,PGK1
gene_13303,PGK2
gene_13304,PGLS
gene_13305,PGLYRP1
gene_13306,PGLYRP2
gene_13307,PGLYRP3
gene_13308,PGLYRP4
gene_13309,PGM1
gene_13310,PGM2L1
gene_13311,PGM2
gene_13312,PGM3
gene_13313,PGM5P2
gene_13314,PGM5
gene_13315,PGPEP1L
gene_13316,PGPEP1
gene_13317,PGP
gene_13318,PGRMC1
gene_13319,PGRMC2
gene_13320,PGR
gene_13321,PGS1
gene_13322,PHACTR1
gene_13323,PHACTR2
gene_13324,PHACTR3
gene_13325,PHACTR4
gene_13326,PHAX
gene_13327,PHB2
gene_13328,PHB
gene_13329,PHC1
gene_13330,PHC2
gene_13331,PHC3
gene_13332,PHEX
gene_13333,PHF10
gene_13334,PHF11
gene_13335,PHF12
gene_13336,PHF13
gene_13337,PHF14
gene_13338,PHF15
gene_13339,PHF16
gene_13340,PHF17
gene_13341,PHF19
gene_13342,PHF1
gene_13343,PHF20L1
gene_13344,PHF20
gene_13345,PHF21A
gene_13346,PHF21B
gene_13347,PHF23
gene_13348,PHF2
gene_13349,PHF3
gene_13350,PHF5A
gene_13351,PHF6
gene_13352,PHF7
gene_13353,PHF8
gene_13354,PHGDH
gene_13355,PHGR1
gene_13356,PHIP
gene_13357,PHKA1
gene_13358,PHKA2
gene_13359,PHKB
gene_13360,PHKG1
gene_13361,PHKG2
gene_13362,PHLDA1
gene_13363,PHLDA2
gene_13364,PHLDA3
gene_13365,PHLDB1
gene_13366,PHLDB2
gene_13367,PHLDB3
gene_13368,PHLPP1
gene_13369,PHLPP2
gene_13370,PHOSPHO1
gene_13371,PHOSPHO2
gene_13372,PHOX2A
gene_13373,PHOX2B
gene_13374,PHPT1
gene_13375,PHRF1
gene_13376,PHTF1
gene_13377,PHTF2
gene_13378,PHYHD1
gene_13379,PHYHIPL
gene_13380,PHYHIP
gene_13381,PHYH
gene_13382,PI15
gene_13383,PI16
gene_13384,PI3
gene_13385,PI4K2A
gene_13386,PI4K2B
gene_13387,PI4KAP1
gene_13388,PI4KAP2
gene_13389,PI4KA
gene_13390,PI4KB
gene_13391,PIAS1
gene_13392,PIAS2
gene_13393,PIAS3
gene_13394,PIAS4
gene_13395,PIBF1
gene_13396,PICALM
gene_13397,PICK1
gene_13398,PID1
gene_13399,PIF1
gene_13400,PIGA
gene_13401,PIGB
gene_13402,PIGC
gene_13403,PIGF
gene_13404,PIGG
gene_13405,PIGH
gene_13406,PIGK
gene_13407,PIGL
gene_13408,PIGM
gene_13409,PIGN
gene_13410,PIGO
gene_13411,PIGP
gene_13412,PIGQ
gene_13413,PIGR
gene_13414,PIGS
gene_13415,PIGT
gene_13416,PIGU
gene_13417,PIGV
gene_13418,PIGW
gene_13419,PIGX
gene_13420,PIGY
gene_13421,PIGZ
gene_13422,PIH1D1
gene_13423,PIH1D2
gene_13424,PIK3AP1
gene_13425,PIK3C2A
gene_13426,PIK3C2B
gene_13427,PIK3C2G
gene_13428,PIK3C3
gene_13429,PIK3CA
gene_13430,PIK3CB
gene_13431,PIK3CD
gene_13432,PIK3CG
gene_13433,PIK3IP1
gene_13434,PIK3R1
gene_13435,PIK3R2
gene_13436,PIK3R3
gene_13437,PIK3R4
gene_13438,PIK3R5
gene_13439,PIK3R6
gene_13440,PIKFYVE
gene_13441,PILRA
gene_13442,PILRB
gene_13443,PIM1
gene_13444,PIM2
gene_13445,PIM3
gene_13446,PIN1L
gene_13447,PIN1
gene_13448,PIN4
gene_13449,PINK1
gene_13450,PINX1
gene_13451,PION
gene_13452,PIP4K2A
gene_13453,PIP4K2B
gene_13454,PIP4K2C
gene_13455,PIP5K1A
gene_13456,PIP5K1B
gene_13457,PIP5K1C
gene_13458,PIP5K1P1
gene_13459,PIP5KL1
gene_13460,PIPOX
gene_13461,PIPSL
gene_13462,PIP
gene_13463,PIRT
gene_13464,PIR
gene_13465,PISD
gene_13466,PISRT1
gene_13467,PITPNA
gene_13468,PITPNB
gene_13469,PITPNC1
gene_13470,PITPNM1
gene_13471,PITPNM2
gene_13472,PITPNM3
gene_13473,PITRM1
gene_13474,PITX1
gene_13475,PITX2
gene_13476,PITX3
gene_13477,PIWIL1
gene_13478,PIWIL2
gene_13479,PIWIL3
gene_13480,PIWIL4
gene_13481,PJA1
gene_13482,PJA2
gene_13483,PKD1L1
gene_13484,PKD1L2
gene_13485,PKD1L3
gene_13486,PKD1
gene_13487,PKD2L1
gene_13488,PKD2L2
gene_13489,PKD2
gene_13490,PKDCC
gene_13491,PKDREJ
gene_13492,PKHD1L1
gene_13493,PKHD1
gene_13494,PKIA
gene_13495,PKIB
gene_13496,PKIG
gene_13497,PKLR
gene_13498,PKM2
gene_13499,PKMYT1
gene_13500,PKN1
gene_13501,PKN2
gene_13502,PKN3
gene_13503,PKNOX1
gene_13504,PKNOX2
gene_13505,PKP1
gene_13506,PKP2
gene_13507,PKP3
gene_13508,PKP4
gene_13509,PL-5283
gene_13510,PLA1A
gene_13511,PLA2G10
gene_13512,PLA2G12A
gene_13513,PLA2G12B
gene_13514,PLA2G15
gene_13515,PLA2G16
gene_13516,PLA2G1B
gene_13517,PLA2G2A
gene_13518,PLA2G2C
gene_13519,PLA2G2D
gene_13520,PLA2G2E
gene_13521,PLA2G2F
gene_13522,PLA2G3
gene_13523,PLA2G4A
gene_13524,PLA2G4C
gene_13525,PLA2G4D
gene_13526,PLA2G4E
gene_13527,PLA2G4F
gene_13528,PLA2G5
gene_13529,PLA2G6
gene_13530,PLA2G7
gene_13531,PLA2R1
gene_13532,PLAA
gene_13533,PLAC1L
gene_13534,PLAC1
gene_13535,PLAC2
gene_13536,PLAC4
gene_13537,PLAC8L1
gene_13538,PLAC8
gene_13539,PLAC9
gene_13540,PLAG1
gene_13541,PLAGL1
gene_13542,PLAGL2
gene_13543,PLAT
gene_13544,PLAUR
gene_13545,PLAU
gene_13546,PLB1
gene_13547,PLBD1
gene_13548,PLBD2
gene_13549,PLCB1
gene_13550,PLCB2
gene_13551,PLCB3
gene_13552,PLCB4
gene_13553,PLCD1
gene_13554,PLCD3
gene_13555,PLCD4
gene_13556,PLCE1
gene_13557,PLCG1
gene_13558,PLCG2
gene_13559,PLCH1
gene_13560,PLCH2
gene_13561,PLCL1
gene_13562,PLCL2
gene_13563,PLCXD1
gene_13564,PLCXD2
gene_13565,PLCXD3
gene_13566,PLCZ1
gene_13567,PLD1
gene_13568,PLD2
gene_13569,PLD3
gene_13570,PLD4
gene_13571,PLD5
gene_13572,PLD6
gene_13573,PLDN
gene_13574,PLEC
gene_13575,PLEK2
gene_13576,PLEKHA1
gene_13577,PLEKHA2
gene_13578,PLEKHA3
gene_13579,PLEKHA4
gene_13580,PLEKHA5
gene_13581,PLEKHA6
gene_13582,PLEKHA7
gene_13583,PLEKHA8
gene_13584,PLEKHA9
gene_13585,PLEKHB1
gene_13586,PLEKHB2
gene_13587,PLEKHF1
gene_13588,PLEKHF2
gene_13589,PLEKHG1
gene_13590,PLEKHG2
gene_13591,PLEKHG3
gene_13592,PLEKHG4B
gene_13593,PLEKHG4
gene_13594,PLEKHG5
gene_13595,PLEKHG6
gene_13596,PLEKHG7
gene_13597,PLEKHH1
gene_13598,PLEKHH2
gene_13599,PLEKHH3
gene_13600,PLEKHJ1
gene_13601,PLEKHM1P
gene_13602,PLEKHM1
gene_13603,PLEKHM2
gene_13604,PLEKHM3
gene_13605,PLEKHN1
gene_13606,PLEKHO1
gene_13607,PLEKHO2
gene_13608,PLEK
gene_13609,PLGLA
gene_13610,PLGLB2
gene_13611,PLG
gene_13612,PLIN1
gene_13613,PLIN2
gene_13614,PLIN3
gene_13615,PLIN4
gene_13616,PLIN5
gene_13617,PLK1S1
gene_13618,PLK1
gene_13619,PLK2
gene_13620,PLK3
gene_13621,PLK4
gene_13622,PLK5P
gene_13623,PLLP
gene_13624,PLN
gene_13625,PLOD1
gene_13626,PLOD2
gene_13627,PLOD3
gene_13628,PLP1
gene_13629,PLP2
gene_13630,PLRG1
gene_13631,PLS1
gene_13632,PLS3
gene_13633,PLSCR1
gene_13634,PLSCR2
gene_13635,PLSCR3
gene_13636,PLSCR4
gene_13637,PLSCR5
gene_13638,PLTP
gene_13639,PLUNC
gene_13640,PLVAP
gene_13641,PLXDC1
gene_13642,PLXDC2
gene_13643,PLXNA1
gene_13644,PLXNA2
gene_13645,PLXNA3
gene_13646,PLXNA4
gene_13647,PLXNB1
gene_13648,PLXNB2
gene_13649,PLXNB3
gene_13650,PLXNC1
gene_13651,PLXND1
gene_13652,PM20D1
gene_13653,PM20D2
gene_13654,PMAIP1
gene_13655,PMCHL1
gene_13656,PMCHL2
gene_13657,PMCH
gene_13658,PMEPA1
gene_13659,PMF1
gene_13660,PMFBP1
gene_13661,PML
gene_13662,PMM1
gene_13663,PMM2
gene_13664,PMP22
gene_13665,PMP2
gene_13666,PMPCA
gene_13667,PMPCB
gene_13668,PMS1
gene_13669,PMS2CL
gene_13670,PMS2L11
gene_13671,PMS2L1
gene_13672,PMS2L2
gene_13673,PMS2L3
gene_13674,PMS2L4
gene_13675,PMS2L5
gene_13676,PMS2
gene_13677,PMVK
gene_13678,PNCK
gene_13679,PNKD
gene_13680,PNKP
gene_13681,PNLDC1
